,file,time_step,step,luck_skill,score,skill_luck_rating,molexy,mole_x,mole_y,rel_x,rel_y,distance
234,Anna.log,32412.0,235.0,0.19,9.0,0.2333,9543.0,95.0,43.0,-5.0,3.5,6.103277807866851
235,Anna.log,32520.0,236.0,0.19,9.0,0.2333,119366.0,119.0,366.0,5.0,-3.5,6.103277807866851
236,Anna.log,32639.0,237.0,0.19,7.0,0.2233,119366.0,119.0,366.0,8.0,-7.5,10.965856099730654
237,Anna.log,32819.0,238.0,0.19,6.0,0.01,658232.0,658.0,232.0,-2.0,-0.5,2.0615528128088303
238,Anna.log,32968.0,239.0,0.19,6.0,0.01,636366.0,636.0,366.0,-9.0,9.5,13.0862523283024
239,Anna.log,33115.0,240.0,0.19,6.0,0.01,658232.0,658.0,232.0,5.0,1.5,5.220153254455275
240,Anna.log,33268.0,241.0,0.19,1.0,0.9916,464119.0,464.0,119.0,3.0,0.5,3.0413812651491097
241,Anna.log,33390.0,242.0,0.19,1.0,0.9916,636366.0,636.0,366.0,5.0,5.5,7.433034373659253
242,Anna.log,33471.0,243.0,0.19,3.0,0.22,381295.0,381.0,295.0,-16.0,10.5,19.13765920900464
243,Anna.log,33650.0,244.0,0.19,7.0,0.005,464119.0,464.0,119.0,-8.0,-1.5,8.139410298049853
244,Anna.log,33786.0,245.0,0.19,7.0,0.005,9543.0,95.0,43.0,-5.0,-1.5,5.220153254455275
245,Anna.log,33873.0,246.0,0.19,7.0,0.005,636366.0,636.0,366.0,5.0,5.5,7.433034373659253
246,Anna.log,33986.0,247.0,0.19,7.0,0.005,119366.0,119.0,366.0,-3.0,-0.5,3.0413812651491097
247,Anna.log,34090.0,248.0,0.19,7.0,0.005,60311.0,603.0,11.0,30.0,359.5,360.7495668743069
248,Anna.log,34181.0,249.0,0.19,7.0,0.005,60311.0,603.0,11.0,6.0,6.5,8.845903006477066
249,Anna.log,34239.0,250.0,0.19,7.0,0.005,636366.0,636.0,366.0,-4.0,-0.5,4.031128874149275
250,Anna.log,34339.0,251.0,0.19,7.0,0.005,9543.0,95.0,43.0,-10.0,-3.5,10.594810050208546
251,Anna.log,34415.0,252.0,0.19,7.0,0.005,636366.0,636.0,366.0,-12.0,-0.5,12.010412149464313
252,Anna.log,34681.0,253.0,0.19,7.0,0.005,9543.0,95.0,43.0,502.0,-19.5,502.37859229867666
253,Anna.log,34757.0,254.0,0.19,7.0,0.005,9543.0,95.0,43.0,-17.0,4.5,17.585505395068974
254,Anna.log,34869.0,255.0,0.19,7.0,0.005,658232.0,658.0,232.0,-4.0,-8.5,9.394147114027968
255,Anna.log,35009.0,256.0,0.19,7.0,0.005,404479.0,404.0,479.0,4.0,6.5,7.632168761236874
256,Anna.log,35097.0,257.0,0.19,1.0,0.995,9543.0,95.0,43.0,-19.0,-13.5,23.30772404161333
257,Anna.log,35277.0,258.0,0.19,1.0,0.995,404479.0,404.0,479.0,187.0,-466.5,502.5845699979258
258,Anna.log,35382.0,259.0,0.19,7.0,0.9833,404479.0,404.0,479.0,-5.0,-3.5,6.103277807866851
259,Anna.log,35577.0,260.0,0.19,7.0,0.9833,404479.0,404.0,479.0,-224.0,-305.5,378.82218784015276
260,Anna.log,35701.0,261.0,0.19,7.0,0.9833,404479.0,404.0,479.0,-1.0,-1.5,1.8027756377319946
261,Anna.log,35825.0,262.0,0.19,7.0,0.9833,404479.0,404.0,479.0,3.0,1.5,3.3541019662496847
262,Anna.log,35915.0,263.0,0.19,7.0,0.9833,658232.0,658.0,232.0,0.0,-2.5,2.5
263,Anna.log,36057.0,264.0,0.19,7.0,0.9833,119366.0,119.0,366.0,56.0,-200.5,208.1736054354634
264,Anna.log,36155.0,265.0,0.19,6.0,0.9833,119366.0,119.0,366.0,-9.0,-4.5,10.062305898749054
265,Anna.log,36328.0,266.0,0.19,6.0,0.9833,381295.0,381.0,295.0,5.0,5.5,7.433034373659253
266,Anna.log,36401.0,267.0,0.19,6.0,0.9833,658232.0,658.0,232.0,-6.0,-5.5,8.139410298049853
267,Anna.log,36510.0,268.0,0.19,6.0,0.9833,60311.0,603.0,11.0,7.0,2.5,7.433034373659253
268,Anna.log,36632.0,269.0,0.19,6.0,0.9833,9543.0,95.0,43.0,-14.0,-25.5,29.090376415577712
269,Anna.log,36772.0,270.0,0.19,6.0,0.9833,636366.0,636.0,366.0,-7.0,6.5,9.5524865872714
270,Anna.log,36900.0,271.0,0.19,6.0,0.9833,119366.0,119.0,366.0,-13.0,-6.5,14.534441853748634
271,Anna.log,37026.0,272.0,0.19,6.0,0.9833,119366.0,119.0,366.0,-23.0,-4.5,23.43608329051593
272,Anna.log,37146.0,273.0,0.19,6.0,0.9833,119366.0,119.0,366.0,1.0,-4.5,4.6097722286464435
273,Anna.log,37244.0,274.0,0.19,6.0,0.9966,119366.0,119.0,366.0,2.0,8.5,8.73212459828649
274,Anna.log,37377.0,275.0,0.19,6.0,0.9966,464119.0,464.0,119.0,-5.0,-5.5,7.433034373659253
275,Anna.log,37482.0,276.0,0.19,7.0,0.0016,464119.0,464.0,119.0,-1.0,6.5,6.576473218982953
276,Anna.log,37642.0,277.0,0.19,7.0,0.0016,636366.0,636.0,366.0,5.0,1.5,5.220153254455275
277,Anna.log,37763.0,278.0,0.19,9.0,0.0216,381295.0,381.0,295.0,1.0,-0.5,1.118033988749895
278,Anna.log,37927.0,279.0,0.19,9.0,0.0216,464119.0,464.0,119.0,1.0,-7.5,7.566372975210778
279,Anna.log,38053.0,280.0,0.19,9.0,0.0216,179169.0,179.0,169.0,-1.0,7.5,7.566372975210778
280,Anna.log,38159.0,281.0,0.19,9.0,0.0216,464119.0,464.0,119.0,1.0,-8.5,8.558621384311845
281,Anna.log,38312.0,282.0,0.19,9.0,0.0216,636366.0,636.0,366.0,-2.0,-5.5,5.852349955359813
282,Anna.log,38394.0,283.0,0.19,8.0,0.9883,381295.0,381.0,295.0,-2.0,4.5,4.924428900898052
283,Anna.log,38561.0,284.0,0.19,8.0,0.9883,9543.0,95.0,43.0,-7.0,-2.5,7.433034373659253
284,Anna.log,38696.0,285.0,0.19,8.0,0.9883,404479.0,404.0,479.0,0.0,-4.5,4.5
285,Anna.log,38800.0,286.0,0.19,8.0,0.9883,404479.0,404.0,479.0,0.0,3.5,3.5
286,Anna.log,38859.0,287.0,0.19,8.0,0.9883,9543.0,95.0,43.0,1.0,1.5,1.8027756377319946
287,Anna.log,38927.0,288.0,0.19,6.0,0.9783,381295.0,381.0,295.0,-7.0,-5.5,8.902246907382429
288,Anna.log,39088.0,289.0,0.19,6.0,0.9783,60311.0,603.0,11.0,-6.0,8.5,10.404326023342406
289,Anna.log,39210.0,290.0,0.19,7.0,0.0266,119366.0,119.0,366.0,-8.0,0.5,8.0156097709407
290,Anna.log,39414.0,291.0,0.19,7.0,0.0266,119366.0,119.0,366.0,1.0,0.5,1.118033988749895
291,Anna.log,39510.0,292.0,0.19,6.0,0.9816,464119.0,464.0,119.0,-3.0,-2.5,3.905124837953327
292,Anna.log,39688.0,293.0,0.19,7.0,0.0233,464119.0,464.0,119.0,-6.0,-3.5,6.946221994724902
293,Anna.log,39856.0,294.0,0.19,7.0,0.0233,119366.0,119.0,366.0,1.0,-6.5,6.576473218982953
294,Anna.log,39969.0,295.0,0.19,7.0,0.0233,9543.0,95.0,43.0,2.0,0.5,2.0615528128088303
295,Anna.log,40084.0,296.0,0.19,7.0,0.0233,404479.0,404.0,479.0,8.0,-3.5,8.73212459828649
296,Anna.log,40187.0,297.0,0.19,7.0,0.0233,9543.0,95.0,43.0,-3.0,-0.5,3.0413812651491097
297,Anna.log,40315.0,298.0,0.19,7.0,0.0233,179169.0,179.0,169.0,-3.0,-1.5,3.3541019662496847
298,Anna.log,40443.0,299.0,0.19,7.0,0.0233,404479.0,404.0,479.0,-7.0,1.5,7.158910531638177
299,Anna.log,40589.0,300.0,0.19,7.0,0.0233,9543.0,95.0,43.0,0.0,3.5,3.5
300,Anna.log,40728.0,301.0,0.19,7.0,0.0233,9543.0,95.0,43.0,0.0,-1.5,1.5
301,Anna.log,40878.0,302.0,0.19,7.0,0.0233,179169.0,179.0,169.0,492.0,70.5,497.0254017653424
302,Anna.log,40981.0,303.0,0.19,7.0,0.0233,179169.0,179.0,169.0,-9.0,-3.5,9.656603957913983
303,Anna.log,41206.0,304.0,0.19,8.0,0.9916,119366.0,119.0,366.0,-2.0,-3.5,4.031128874149275
304,Anna.log,41364.0,305.0,0.8,9.0,0.005,9543.0,95.0,43.0,0.0,0.5,0.5
305,Anna.log,41539.0,306.0,0.8,9.0,0.005,636366.0,636.0,366.0,5.0,-2.5,5.5901699437494745
306,Anna.log,41677.0,307.0,0.8,4.0,0.9866,119366.0,119.0,366.0,-15.0,3.5,15.402921800749363
307,Anna.log,41836.0,308.0,0.8,4.0,0.9866,179169.0,179.0,169.0,0.0,-4.5,4.5
308,Anna.log,41946.0,309.0,0.8,7.0,0.9983,636366.0,636.0,366.0,-5.0,-6.5,8.200609733428363
309,Anna.log,42117.0,310.0,0.8,7.0,0.9983,60311.0,603.0,11.0,-2.0,3.5,4.031128874149275
310,Anna.log,42216.0,311.0,0.8,7.0,0.9983,404479.0,404.0,479.0,-5.0,-3.5,6.103277807866851
311,Anna.log,42276.0,312.0,0.8,6.0,0.98,404479.0,404.0,479.0,-4.0,-5.5,6.800735254367722
312,Anna.log,42442.0,313.0,0.8,6.0,0.98,658232.0,658.0,232.0,-2.0,5.5,5.852349955359813
313,Anna.log,42544.0,314.0,0.8,1.0,0.98,381295.0,381.0,295.0,2.0,-0.5,2.0615528128088303
314,Anna.log,42723.0,315.0,0.8,1.0,0.98,404479.0,404.0,479.0,4.0,-1.5,4.272001872658765
315,Anna.log,42820.0,316.0,0.8,1.0,0.98,9543.0,95.0,43.0,-14.0,-7.5,15.88238017426859
316,Anna.log,42981.0,317.0,0.8,1.0,0.98,404479.0,404.0,479.0,2.0,-0.5,2.0615528128088303
317,Anna.log,43054.0,318.0,0.8,9.0,0.0083,636366.0,636.0,366.0,1.0,-7.5,7.566372975210778
318,Anna.log,43248.0,319.0,0.8,9.0,0.015,381295.0,381.0,295.0,6.0,-4.5,7.5
319,Anna.log,43432.0,320.0,0.8,9.0,0.015,636366.0,636.0,366.0,10.0,1.5,10.111874208078342
320,Anna.log,43547.0,321.0,0.8,1.0,0.9833,179169.0,179.0,169.0,-5.0,-10.5,11.629703349613008
321,Anna.log,43644.0,322.0,0.8,1.0,0.9833,636366.0,636.0,366.0,8.0,1.5,8.139410298049853
322,Anna.log,43733.0,323.0,0.8,1.0,0.9833,381295.0,381.0,295.0,2.0,-2.5,3.2015621187164243
323,Anna.log,43852.0,324.0,0.8,1.0,0.9833,9543.0,95.0,43.0,-6.0,-6.5,8.845903006477066
324,Anna.log,43933.0,325.0,0.8,1.0,0.9833,9543.0,95.0,43.0,-5.0,2.5,5.5901699437494745
325,Anna.log,44049.0,326.0,0.8,1.0,0.9833,119366.0,119.0,366.0,3.0,8.5,9.013878188659973
326,Anna.log,44192.0,327.0,0.8,1.0,0.9833,381295.0,381.0,295.0,225.0,-272.5,353.38541282854334
327,Anna.log,44283.0,328.0,0.8,3.0,0.9616,381295.0,381.0,295.0,19.0,3.5,19.319679086361656
328,Anna.log,44399.0,329.0,0.8,3.0,0.9616,119366.0,119.0,366.0,-5.0,8.5,9.86154146165801
329,Anna.log,44518.0,330.0,0.8,3.0,0.9616,119366.0,119.0,366.0,1.0,2.5,2.692582403567252
330,Anna.log,44641.0,331.0,0.8,3.0,0.9616,60311.0,603.0,11.0,0.0,1.5,1.5
331,Anna.log,44792.0,332.0,0.8,3.0,0.9616,119366.0,119.0,366.0,-19.0,-0.5,19.00657780874821
332,Anna.log,44896.0,333.0,0.8,3.0,0.9616,9543.0,95.0,43.0,6.0,0.5,6.020797289396148
333,Anna.log,45024.0,334.0,0.8,9.0,0.9733,119366.0,119.0,366.0,1.0,2.5,2.692582403567252
334,Anna.log,45211.0,335.0,0.8,9.0,0.9733,381295.0,381.0,295.0,1.0,-5.5,5.5901699437494745
335,Anna.log,45369.0,336.0,0.8,9.0,0.9733,381295.0,381.0,295.0,-1.0,9.5,9.5524865872714
336,Anna.log,45439.0,337.0,0.8,9.0,0.9733,636366.0,636.0,366.0,7.0,-3.5,7.826237921249264
337,Anna.log,45563.0,338.0,0.8,9.0,0.9733,636366.0,636.0,366.0,-4.0,4.5,6.020797289396148
338,Anna.log,45684.0,339.0,0.8,9.0,0.9733,179169.0,179.0,169.0,9.0,-0.5,9.013878188659973
339,Anna.log,45707.0,340.0,0.8,9.0,0.9733,179169.0,179.0,169.0,-7.0,10.5,12.619429464123963
340,Anna.log,45789.0,341.0,0.8,9.0,0.9733,119366.0,119.0,366.0,-8.0,8.5,11.672617529928752
341,Anna.log,45923.0,342.0,0.8,9.0,0.9733,60311.0,603.0,11.0,8.0,10.5,13.200378782444085
342,Anna.log,46027.0,343.0,0.8,9.0,0.9733,381295.0,381.0,295.0,-17.0,-0.5,17.00735135169495
343,Anna.log,46080.0,344.0,0.8,2.0,0.9816,381295.0,381.0,295.0,-1.0,9.5,9.5524865872714
344,Anna.log,46217.0,345.0,0.8,2.0,0.9816,179169.0,179.0,169.0,-3.0,8.5,9.013878188659973
345,Anna.log,46312.0,346.0,0.8,2.0,0.9816,9543.0,95.0,43.0,-2.0,1.5,2.5
346,Anna.log,46403.0,347.0,0.8,2.0,0.9816,119366.0,119.0,366.0,-1.0,9.5,9.5524865872714
347,Anna.log,46514.0,348.0,0.8,2.0,0.9816,179169.0,179.0,169.0,9.0,-4.5,10.062305898749054
348,Anna.log,46598.0,349.0,0.8,4.0,0.9866,381295.0,381.0,295.0,17.0,1.5,17.066048165876012
349,Anna.log,46720.0,350.0,0.8,8.0,0.0233,179169.0,179.0,169.0,-4.0,-3.5,5.315072906367325
350,Anna.log,46857.0,351.0,0.8,8.0,0.0233,464119.0,464.0,119.0,-12.0,-5.5,13.200378782444085
351,Anna.log,46946.0,352.0,0.8,8.0,0.0233,658232.0,658.0,232.0,2.0,4.5,4.924428900898052
352,Anna.log,47053.0,353.0,0.8,8.0,0.0233,636366.0,636.0,366.0,0.0,-15.5,15.5
353,Anna.log,47158.0,354.0,0.8,8.0,0.0233,404479.0,404.0,479.0,1.0,13.5,13.536986370680884
354,Anna.log,47263.0,355.0,0.8,8.0,0.9866,404479.0,404.0,479.0,5.0,-1.5,5.220153254455275
355,Anna.log,47401.0,356.0,0.8,5.0,0.9833,381295.0,381.0,295.0,-4.0,-5.5,6.800735254367722
356,Anna.log,47549.0,357.0,0.8,9.0,0.0183,404479.0,404.0,479.0,-1.0,-2.5,2.692582403567252
357,Anna.log,47687.0,358.0,0.8,4.0,0.985,381295.0,381.0,295.0,-5.0,-0.5,5.024937810560445
358,Anna.log,47837.0,359.0,0.19,3.0,0.9866,464119.0,464.0,119.0,4.0,2.5,4.716990566028302
359,Anna.log,48009.0,360.0,0.19,3.0,0.9866,60311.0,603.0,11.0,4.0,0.5,4.031128874149275
360,Anna.log,48140.0,361.0,0.19,3.0,0.9866,464119.0,464.0,119.0,-1.0,4.5,4.6097722286464435
361,Anna.log,48252.0,362.0,0.19,3.0,0.9833,119366.0,119.0,366.0,8.0,-2.5,8.381527307120106
362,Anna.log,48382.0,363.0,0.19,1.0,0.0016,119366.0,119.0,366.0,12.0,5.5,13.200378782444085
363,Anna.log,48647.0,364.0,0.19,1.0,0.0016,636366.0,636.0,366.0,18.0,-1.5,18.062391868188442
364,Anna.log,48751.0,365.0,0.19,1.0,0.0016,636366.0,636.0,366.0,4.0,0.5,4.031128874149275
365,Anna.log,48876.0,366.0,0.19,5.0,0.9933,658232.0,658.0,232.0,-9.0,8.5,12.379418403139947
366,Anna.log,48997.0,367.0,0.19,9.0,0.0116,464119.0,464.0,119.0,0.0,-2.5,2.5
367,Anna.log,49159.0,368.0,0.19,9.0,0.0116,119366.0,119.0,366.0,-4.0,-2.5,4.716990566028302
368,Anna.log,49291.0,369.0,0.19,9.0,0.0116,119366.0,119.0,366.0,0.0,5.5,5.5
369,Anna.log,49323.0,370.0,0.19,9.0,0.0116,381295.0,381.0,295.0,-8.0,-8.5,11.672617529928752
370,Anna.log,49428.0,371.0,0.19,9.0,0.0116,179169.0,179.0,169.0,-6.0,1.5,6.18465843842649
371,Anna.log,49495.0,372.0,0.19,9.0,0.0116,658232.0,658.0,232.0,12.0,2.5,12.257650672131263
372,Anna.log,49582.0,373.0,0.19,9.0,0.0116,658232.0,658.0,232.0,-23.0,-9.5,24.88473427625861
373,Anna.log,49697.0,374.0,0.19,9.0,0.0116,179169.0,179.0,169.0,3.0,1.5,3.3541019662496847
374,Anna.log,49776.0,375.0,0.19,9.0,0.0116,636366.0,636.0,366.0,9.0,6.5,11.10180165558726
375,Anna.log,49851.0,376.0,0.19,9.0,0.985,636366.0,636.0,366.0,1.0,1.5,1.8027756377319946
376,Anna.log,49967.0,377.0,0.19,9.0,0.985,636366.0,636.0,366.0,6.0,7.5,9.604686356149273
377,Anna.log,50031.0,378.0,0.19,5.0,0.99,464119.0,464.0,119.0,-2.0,-13.5,13.647344063956181
378,Anna.log,50192.0,379.0,0.19,7.0,0.0083,658232.0,658.0,232.0,6.0,5.5,8.139410298049853
379,Anna.log,50329.0,380.0,0.19,7.0,0.0083,636366.0,636.0,366.0,4.0,2.5,4.716990566028302
380,Anna.log,50443.0,381.0,0.19,7.0,0.0083,60311.0,603.0,11.0,9.0,-8.5,12.379418403139947
381,Anna.log,50548.0,382.0,0.19,8.0,0.975,381295.0,381.0,295.0,-3.0,4.5,5.408326913195984
382,Anna.log,50694.0,383.0,0.19,9.0,0.0133,464119.0,464.0,119.0,-1.0,-2.5,2.692582403567252
383,Anna.log,50853.0,384.0,0.19,9.0,0.0133,658232.0,658.0,232.0,1.0,6.5,6.576473218982953
384,Anna.log,50981.0,385.0,0.19,8.0,0.0216,658232.0,658.0,232.0,-4.0,-0.5,4.031128874149275
385,Anna.log,51130.0,386.0,0.19,8.0,0.0216,60311.0,603.0,11.0,-1.0,4.5,4.6097722286464435
386,Anna.log,51268.0,387.0,0.19,8.0,0.0216,464119.0,464.0,119.0,2.0,5.5,5.852349955359813
387,Anna.log,51339.0,388.0,0.19,8.0,0.0216,60311.0,603.0,11.0,1.0,4.5,4.6097722286464435
388,Anna.log,51495.0,389.0,0.19,8.0,0.0216,404479.0,404.0,479.0,-323.0,-421.5,531.0284832285364
389,Anna.log,51620.0,390.0,0.19,8.0,0.0216,404479.0,404.0,479.0,3.0,5.5,6.264982043070834
390,Anna.log,51747.0,391.0,0.19,8.0,0.985,404479.0,404.0,479.0,-4.0,1.5,4.272001872658765
391,Anna.log,51915.0,392.0,0.19,8.0,0.985,404479.0,404.0,479.0,-4.0,-2.5,4.716990566028302
392,Anna.log,52020.0,393.0,0.19,2.0,0.9566,464119.0,464.0,119.0,-3.0,1.5,3.3541019662496847
393,Anna.log,52206.0,394.0,0.19,2.0,0.9566,119366.0,119.0,366.0,2.0,-6.5,6.800735254367722
394,Anna.log,52339.0,395.0,0.19,2.0,0.9566,119366.0,119.0,366.0,6.0,-2.5,6.5
395,Anna.log,52518.0,396.0,0.19,2.0,0.9566,9543.0,95.0,43.0,-7.0,8.5,11.01135777277262
396,Anna.log,52658.0,397.0,0.19,5.0,0.9533,9543.0,95.0,43.0,-2.0,-11.5,11.672617529928752
397,Anna.log,52796.0,398.0,0.19,5.0,0.9533,9543.0,95.0,43.0,3.0,0.5,3.0413812651491097
398,Anna.log,52888.0,399.0,0.19,8.0,0.0366,464119.0,464.0,119.0,-4.0,0.5,4.031128874149275
399,Anna.log,53054.0,400.0,0.19,8.0,0.0366,404479.0,404.0,479.0,1.0,9.5,9.5524865872714
400,Anna.log,53125.0,401.0,0.19,6.0,0.9616,381295.0,381.0,295.0,0.0,-10.5,10.5
401,Anna.log,53335.0,402.0,0.19,6.0,0.9616,119366.0,119.0,366.0,-8.0,0.5,8.0156097709407
402,Anna.log,53459.0,403.0,0.19,6.0,0.9616,404479.0,404.0,479.0,6.0,7.5,9.604686356149273
403,Anna.log,53497.0,404.0,0.19,5.0,0.98,381295.0,381.0,295.0,1.0,11.5,11.543396380615196
404,Anna.log,53591.0,405.0,0.19,9.0,0.0066,60311.0,603.0,11.0,-2.0,0.5,2.0615528128088303
405,Anna.log,53764.0,406.0,0.19,9.0,0.0066,60311.0,603.0,11.0,6.0,2.5,6.5
406,Anna.log,53890.0,407.0,0.19,9.0,0.0066,658232.0,658.0,232.0,10.0,14.5,17.613914953808536
407,Anna.log,53985.0,408.0,0.8,5.0,0.98,381295.0,381.0,295.0,-8.0,8.5,11.672617529928752
408,Anna.log,54182.0,409.0,0.8,5.0,0.98,119366.0,119.0,366.0,-7.0,5.5,8.902246907382429
409,Anna.log,54279.0,410.0,0.8,5.0,0.98,9543.0,95.0,43.0,1.0,-2.5,2.692582403567252
410,Anna.log,54391.0,411.0,0.8,5.0,0.98,404479.0,404.0,479.0,2.0,-12.5,12.658988901172163
411,Anna.log,54505.0,412.0,0.8,5.0,0.98,636366.0,636.0,366.0,19.0,1.5,19.059118552545918
412,Anna.log,54618.0,413.0,0.8,5.0,0.98,404479.0,404.0,479.0,2.0,-7.5,7.762087348130012
413,Anna.log,54717.0,414.0,0.8,9.0,0.9883,404479.0,404.0,479.0,-13.0,-3.5,13.46291201783626
414,Anna.log,54885.0,415.0,0.8,9.0,0.9883,119366.0,119.0,366.0,-22.0,5.5,22.677080940897135
415,Anna.log,55018.0,416.0,0.8,9.0,0.9883,636366.0,636.0,366.0,-4.0,-1.5,4.272001872658765
416,Anna.log,55133.0,417.0,0.8,9.0,0.9883,636366.0,636.0,366.0,6.0,4.5,7.5
417,Anna.log,55249.0,418.0,0.8,9.0,0.9883,9543.0,95.0,43.0,20.0,8.5,21.73131381210073
418,Anna.log,55351.0,419.0,0.8,8.0,0.9666,636366.0,636.0,366.0,1.0,11.5,11.543396380615196
419,harada.log,156.0,1.0,0.8,8.0,0.9666,658232.0,658.0,232.0,8.0,-1.5,8.139410298049853
420,harada.log,252.0,2.0,0.8,8.0,0.9666,658232.0,658.0,232.0,-7.0,-2.5,7.433034373659253
421,harada.log,330.0,3.0,0.8,8.0,0.9666,9543.0,95.0,43.0,-3.0,5.5,6.264982043070834
422,harada.log,412.0,4.0,0.8,8.0,0.9666,179169.0,179.0,169.0,1.0,-4.5,4.6097722286464435
423,harada.log,519.0,5.0,0.8,8.0,0.9666,119366.0,119.0,366.0,6.0,5.5,8.139410298049853
424,harada.log,590.0,6.0,0.8,8.0,0.9666,179169.0,179.0,169.0,-5.0,11.5,12.539936203984453
425,harada.log,692.0,7.0,0.8,8.0,0.9666,60311.0,603.0,11.0,-3.0,10.5,10.920164833920778
426,harada.log,747.0,8.0,0.8,7.0,0.175,464119.0,464.0,119.0,-7.0,-1.5,7.158910531638177
427,harada.log,867.0,9.0,0.8,7.0,0.175,404479.0,404.0,479.0,-5.0,10.5,11.629703349613008
428,harada.log,954.0,10.0,0.8,7.0,0.175,658232.0,658.0,232.0,8.0,-1.5,8.139410298049853
429,harada.log,1071.0,11.0,0.8,7.0,0.175,381295.0,381.0,295.0,0.0,9.5,9.5
430,harada.log,1133.0,12.0,0.8,5.0,0.2583,179169.0,179.0,169.0,-9.0,-7.5,11.715374513859981
431,harada.log,1244.0,13.0,0.8,5.0,0.2583,381295.0,381.0,295.0,-2.0,-0.5,2.0615528128088303
432,harada.log,1273.0,14.0,0.8,7.0,0.1616,404479.0,404.0,479.0,-7.0,-1.5,7.158910531638177
433,harada.log,1400.0,15.0,0.8,7.0,0.7083,381295.0,381.0,295.0,1.0,7.5,7.566372975210778
434,harada.log,1506.0,16.0,0.8,7.0,0.7083,464119.0,464.0,119.0,-2.0,6.5,6.800735254367722
435,harada.log,1553.0,17.0,0.8,7.0,0.7083,119366.0,119.0,366.0,-38.0,13.5,40.326790102858425
436,harada.log,1689.0,18.0,0.8,7.0,0.7083,381295.0,381.0,295.0,-14.0,12.5,18.76832437912346
437,harada.log,1742.0,19.0,0.8,7.0,0.7083,119366.0,119.0,366.0,2.0,1.5,2.5
438,harada.log,1820.0,20.0,0.8,7.0,0.7083,464119.0,464.0,119.0,-11.0,21.5,24.150569351466643
439,harada.log,1888.0,21.0,0.8,7.0,0.7083,179169.0,179.0,169.0,5.0,-6.5,8.200609733428363
440,harada.log,1975.0,22.0,0.8,7.0,0.7083,119366.0,119.0,366.0,2.0,6.5,6.800735254367722
441,harada.log,2041.0,23.0,0.8,6.0,0.13,381295.0,381.0,295.0,-1.0,10.5,10.547511554864494
442,harada.log,2168.0,24.0,0.8,6.0,0.465,464119.0,464.0,119.0,10.0,4.5,10.965856099730654
443,harada.log,2262.0,25.0,0.8,6.0,0.465,60311.0,603.0,11.0,15.0,15.5,21.569654610122992
444,harada.log,2373.0,26.0,0.8,6.0,0.465,179169.0,179.0,169.0,-22.0,15.5,26.911893281595777
445,harada.log,2476.0,27.0,0.8,6.0,0.03,381295.0,381.0,295.0,-7.0,8.5,11.01135777277262
446,harada.log,2620.0,28.0,0.8,4.0,0.4616,464119.0,464.0,119.0,-11.0,10.5,15.20690632574555
447,harada.log,2738.0,29.0,0.8,4.0,0.4616,636366.0,636.0,366.0,3.0,4.5,5.408326913195984
448,harada.log,2796.0,30.0,0.8,4.0,0.4616,179169.0,179.0,169.0,-16.0,-0.5,16.00781059358212
449,harada.log,2880.0,31.0,0.8,4.0,0.4616,179169.0,179.0,169.0,2.0,-5.5,5.852349955359813
450,harada.log,2948.0,32.0,0.8,4.0,0.4616,60311.0,603.0,11.0,16.0,5.5,16.91892431568863
451,harada.log,3049.0,33.0,0.8,4.0,0.4616,60311.0,603.0,11.0,-4.0,6.5,7.632168761236874
452,harada.log,3103.0,34.0,0.8,5.0,0.735,464119.0,464.0,119.0,-2.0,12.5,12.658988901172163
453,harada.log,3218.0,35.0,0.8,5.0,0.735,60311.0,603.0,11.0,1.0,19.5,19.525624189766635
454,harada.log,3295.0,36.0,0.8,5.0,0.735,119366.0,119.0,366.0,-13.0,2.5,13.238202294873727
455,harada.log,3395.0,37.0,0.8,5.0,0.735,9543.0,95.0,43.0,2.0,-8.5,8.73212459828649
456,harada.log,3509.0,38.0,0.8,5.0,0.735,636366.0,636.0,366.0,10.0,4.5,10.965856099730654
457,harada.log,3603.0,39.0,0.8,6.0,0.22,60311.0,603.0,11.0,-10.0,3.5,10.594810050208546
458,harada.log,3668.0,40.0,0.8,6.0,0.22,179169.0,179.0,169.0,5.0,10.5,11.629703349613008
459,harada.log,3743.0,41.0,0.8,6.0,0.22,636366.0,636.0,366.0,-6.0,-0.5,6.020797289396148
460,harada.log,3826.0,42.0,0.8,6.0,0.22,179169.0,179.0,169.0,-2.0,2.5,3.2015621187164243
461,harada.log,3877.0,43.0,0.8,6.0,0.22,404479.0,404.0,479.0,6.0,-4.5,7.5
462,harada.log,3989.0,44.0,0.8,6.0,0.22,381295.0,381.0,295.0,-1.0,16.5,16.53027525481654
463,harada.log,4035.0,45.0,0.8,2.0,0.9416,381295.0,381.0,295.0,-4.0,15.5,16.00781059358212
464,harada.log,4196.0,46.0,0.8,2.0,0.9416,658232.0,658.0,232.0,-3.0,10.5,10.920164833920778
465,harada.log,4263.0,47.0,0.8,8.0,0.0516,381295.0,381.0,295.0,-5.0,-17.5,18.200274723201296
466,harada.log,4359.0,48.0,0.8,4.0,0.6933,119366.0,119.0,366.0,16.0,-1.5,16.070158679988197
467,harada.log,4522.0,49.0,0.8,4.0,0.6933,179169.0,179.0,169.0,7.0,2.5,7.433034373659253
468,harada.log,4597.0,50.0,0.8,4.0,0.6933,464119.0,464.0,119.0,-11.0,3.5,11.543396380615196
